"Ukazatel","IndicatorType","ČR, Reg. soudržnosti, Kraje","Uz012","Roky","CasR","Hodnota"
"Novorozenecká úmrtnost","5408","Liberecký kraj","CZ051","2002","2002","3.388189739"
"Novorozenecká úmrtnost","5408","Liberecký kraj","CZ051","2003","2003","2.224969098"
"Novorozenecká úmrtnost","5408","Liberecký kraj","CZ051","2004","2004","1.623376623"
"Novorozenecká úmrtnost","5408","Liberecký kraj","CZ051","2005","2005","3.277920862"
"Novorozenecká úmrtnost","5408","Liberecký kraj","CZ051","2006","2006","1.791312136"
"Novorozenecká úmrtnost","5408","Liberecký kraj","CZ051","2007","2007","1.7839445"
"Novorozenecká úmrtnost","5408","Liberecký kraj","CZ051","2008","2008","2.681992337"
"Novorozenecká úmrtnost","5408","Liberecký kraj","CZ051","2009","2009","2.497118709"
"Novorozenecká úmrtnost","5408","Liberecký kraj","CZ051","2010","2010","0.9765625"
"Novorozenecká úmrtnost","5408","Liberecký kraj","CZ051","2011","2011","1.71895144"
"Novorozenecká úmrtnost","5408","Liberecký kraj","CZ051","2012","2012","1.742160279"
"Novorozenecká úmrtnost","5408","Liberecký kraj","CZ051","2013","2013","1.984564498"
"Novorozenecká úmrtnost","5408","Liberecký kraj","CZ051","2014","2014","1.578354002"
"Novorozenecká úmrtnost","5408","Liberecký kraj","CZ051","2015","2015","1.067691651"
"Novorozenecká úmrtnost","5408","Liberecký kraj","CZ051","2016","2016","2.419354839"
"Novorozenecká úmrtnost","5408","Liberecký kraj","CZ051","2017","2017","2.735114664"
"Novorozenecká úmrtnost","5408","Liberecký kraj","CZ051","2018","2018","2.53968254"
"Novorozenecká úmrtnost","5408","Liberecký kraj","CZ051","2019","2019","1.717106675"
"Novorozenecká úmrtnost","5408","Liberecký kraj","CZ051","2020","2020","1.316655695"
"Novorozenecká úmrtnost","5408","Liberecký kraj","CZ051","2021","2021","1.595987232"
"Novorozenecká úmrtnost","5408","Liberecký kraj","CZ051","2022","2022","1.020147921"
"Novorozenecká úmrtnost","5408","Liberecký kraj","CZ051","2023","2023","1.12707805"
"Novorozenecká úmrtnost","5408","Královéhradecký kraj","CZ052","2000","2000","2.01247736"
"Novorozenecká úmrtnost","5408","Královéhradecký kraj","CZ052","2001","2001","2.825999193"
"Novorozenecká úmrtnost","5408","Královéhradecký kraj","CZ052","2002","2002","3.03275374"
"Novorozenecká úmrtnost","5408","Královéhradecký kraj","CZ052","2003","2003","1.767131357"
"Novorozenecká úmrtnost","5408","Královéhradecký kraj","CZ052","2004","2004","3.66088632"
"Novorozenecká úmrtnost","5408","Královéhradecký kraj","CZ052","2005","2005","1.665124884"
"Novorozenecká úmrtnost","5408","Královéhradecký kraj","CZ052","2006","2006","2.549626662"
"Novorozenecká úmrtnost","5408","Královéhradecký kraj","CZ052","2007","2007","2.123489056"
"Novorozenecká úmrtnost","5408","Královéhradecký kraj","CZ052","2008","2008","1.439078989"
"Novorozenecká úmrtnost","5408","Královéhradecký kraj","CZ052","2009","2009","0.638875579"
"Novorozenecká úmrtnost","5408","Královéhradecký kraj","CZ052","2010","2010","1.494768311"
"Novorozenecká úmrtnost","5408","Královéhradecký kraj","CZ052","2011","2011","1.28747471"
"Novorozenecká úmrtnost","5408","Královéhradecký kraj","CZ052","2012","2012","1.829156759"
"Novorozenecká úmrtnost","5408","Královéhradecký kraj","CZ052","2013","2013","0.917262888"
"Novorozenecká úmrtnost","5408","Královéhradecký kraj","CZ052","2014","2014","1.812250816"
"Novorozenecká úmrtnost","5408","Královéhradecký kraj","CZ052","2015","2015","1.254030813"
"Novorozenecká úmrtnost","5408","Královéhradecký kraj","CZ052","2016","2016","2.492877493"
"Novorozenecká úmrtnost","5408","Královéhradecký kraj","CZ052","2017","2017","1.929147667"
"Novorozenecká úmrtnost","5408","Královéhradecký kraj","CZ052","2018","2018","1.409194997"
"Novorozenecká úmrtnost","5408","Královéhradecký kraj","CZ052","2019","2019","1.090116279"
"Novorozenecká úmrtnost","5408","Královéhradecký kraj","CZ052","2020","2020","2.533478104"
"Novorozenecká úmrtnost","5408","Královéhradecký kraj","CZ052","2021","2021","1.264222503"
"Novorozenecká úmrtnost","5408","Královéhradecký kraj","CZ052","2022","2022","2.174772637"
"Novorozenecká úmrtnost","5408","Královéhradecký kraj","CZ052","2023","2023","1.099142669"
"Novorozenecká úmrtnost","5408","Pardubický kraj","CZ053","2000","2000","3.034901366"
"Novorozenecká úmrtnost","5408","Pardubický kraj","CZ053","2001","2001","1.119570085"
"Novorozenecká úmrtnost","5408","Pardubický kraj","CZ053","2002","2002","3.223726628"
"Novorozenecká úmrtnost","5408","Pardubický kraj","CZ053","2003","2003","2.368137783"
"Novorozenecká úmrtnost","5408","Pardubický kraj","CZ053","2004","2004","2.489110143"
"Novorozenecká úmrtnost","5408","Pardubický kraj","CZ053","2005","2005","2.240782237"
"Novorozenecká úmrtnost","5408","Pardubický kraj","CZ053","2006","2006","2.286585366"
"Novorozenecká úmrtnost","5408","Pardubický kraj","CZ053","2007","2007","2.101944298"
"Novorozenecká úmrtnost","5408","Pardubický kraj","CZ053","2008","2008","2.607788595"
"Novorozenecká úmrtnost","5408","Pardubický kraj","CZ053","2009","2009","1.771793055"
"Novorozenecká úmrtnost","5408","Pardubický kraj","CZ053","2010","2010","1.398356931"
"Novorozenecká úmrtnost","5408","Pardubický kraj","CZ053","2011","2011","1.317771084"
"Novorozenecká úmrtnost","5408","Pardubický kraj","CZ053","2012","2012","1.857010214"
"Novorozenecká úmrtnost","5408","Pardubický kraj","CZ053","2013","2013","1.378766988"
"Novorozenecká úmrtnost","5408","Pardubický kraj","CZ053","2014","2014","1.293900185"
"Novorozenecká úmrtnost","5408","Pardubický kraj","CZ053","2015","2015","0.75443229"
"Novorozenecká úmrtnost","5408","Pardubický kraj","CZ053","2016","2016","1.265136454"
"Novorozenecká úmrtnost","5408","Pardubický kraj","CZ053","2017","2017","1.303052867"
"Novorozenecká úmrtnost","5408","Pardubický kraj","CZ053","2018","2018","1.809627217"
"Novorozenecká úmrtnost","5408","Pardubický kraj","CZ053","2019","2019","0.881523272"
"Novorozenecká úmrtnost","5408","Pardubický kraj","CZ053","2020","2020","2.200220022"
"Novorozenecká úmrtnost","5408","Pardubický kraj","CZ053","2021","2021","0.737871241"
"Novorozenecká úmrtnost","5408","Pardubický kraj","CZ053","2022","2022","1.82592818"
"Novorozenecká úmrtnost","5408","Pardubický kraj","CZ053","2023","2023","1.771479185"
"Novorozenecká úmrtnost","5408","Kraj Vysočina","CZ063","2000","2000","2.310438983"
"Novorozenecká úmrtnost","5408","Kraj Vysočina","CZ063","2001","2001","2.626970228"
"Novorozenecká úmrtnost","5408","Kraj Vysočina","CZ063","2002","2002","4.206098843"
"Novorozenecká úmrtnost","5408","Kraj Vysočina","CZ063","2003","2003","1.67539267"
"Novorozenecká úmrtnost","5408","Kraj Vysočina","CZ063","2004","2004","2.282631251"
"Novorozenecká úmrtnost","5408","Kraj Vysočina","CZ063","2005","2005","2.564102564"
"Novorozenecká úmrtnost","5408","Kraj Vysočina","CZ063","2006","2006","2.346958733"
"Novorozenecká úmrtnost","5408","Kraj Vysočina","CZ063","2007","2007","2.977852224"
"Novorozenecká úmrtnost","5408","Kraj Vysočina","CZ063","2008","2008","1.239157373"
"Novorozenecká úmrtnost","5408","Kraj Vysočina","CZ063","2009","2009","1.468698366"
"Novorozenecká úmrtnost","5408","Kraj Vysočina","CZ063","2010","2010","0.560014934"
"Novorozenecká úmrtnost","5408","Kraj Vysočina","CZ063","2011","2011","1.379310345"
"Novorozenecká úmrtnost","5408","Kraj Vysočina","CZ063","2012","2012","1.942501943"
"Novorozenecká úmrtnost","5408","Kraj Vysočina","CZ063","2013","2013","1.219512195"
"Novorozenecká úmrtnost","5408","Kraj Vysočina","CZ063","2014","2014","1.687289089"
"Novorozenecká úmrtnost","5408","Kraj Vysočina","CZ063","2015","2015","1.869508319"
"Novorozenecká úmrtnost","5408","Kraj Vysočina","CZ063","2016","2016","1.13058225"
"Novorozenecká úmrtnost","5408","Kraj Vysočina","CZ063","2017","2017","1.102941176"
"Novorozenecká úmrtnost","5408","Kraj Vysočina","CZ063","2018","2018","2.025782689"
"Novorozenecká úmrtnost","5408","Kraj Vysočina","CZ063","2019","2019","1.455339276"
"Novorozenecká úmrtnost","5408","Kraj Vysočina","CZ063","2020","2020","0.93475416"
"Novorozenecká úmrtnost","5408","Kraj Vysočina","CZ063","2021","2021","3.064719668"
"Novorozenecká úmrtnost","5408","Kraj Vysočina","CZ063","2022","2022","1.004217714"
"Novorozenecká úmrtnost","5408","Kraj Vysočina","CZ063","2023","2023","1.340482574"
"Novorozenecká úmrtnost","5408","Jihomoravský kraj","CZ064","2000","2000","2.404097418"
"Novorozenecká úmrtnost","5408","Jihomoravský kraj","CZ064","2001","2001","1.558279659"
"Novorozenecká úmrtnost","5408","Jihomoravský kraj","CZ064","2002","2002","3.178702692"
"Novorozenecká úmrtnost","5408","Jihomoravský kraj","CZ064","2003","2003","2.698111322"
"Novorozenecká úmrtnost","5408","Jihomoravský kraj","CZ064","2004","2004","1.594746717"
"Novorozenecká úmrtnost","5408","Jihomoravský kraj","CZ064","2005","2005","2.152659431"
"Novorozenecká úmrtnost","5408","Jihomoravský kraj","CZ064","2006","2006","3.040305768"
"Novorozenecká úmrtnost","5408","Jihomoravský kraj","CZ064","2007","2007","3.071699943"
"Novorozenecká úmrtnost","5408","Jihomoravský kraj","CZ064","2008","2008","1.591391331"
"Novorozenecká úmrtnost","5408","Jihomoravský kraj","CZ064","2009","2009","1.825789273"
"Novorozenecká úmrtnost","5408","Jihomoravský kraj","CZ064","2010","2010","1.226993865"
"Novorozenecká úmrtnost","5408","Jihomoravský kraj","CZ064","2011","2011","1.451144792"
"Novorozenecká úmrtnost","5408","Jihomoravský kraj","CZ064","2012","2012","2.107139963"
"Novorozenecká úmrtnost","5408","Jihomoravský kraj","CZ064","2013","2013","1.531887447"
"Novorozenecká úmrtnost","5408","Jihomoravský kraj","CZ064","2014","2014","2.343383846"
